Order,Property Id,DOF Gross Floor Area,Year Built,Number of Buildings - Self-reported,Occupancy,Site EUI (kBtu/ft²),Weather Normalized Site Electricity Intensity (kWh/ft²),Weather Normalized Site Natural Gas Intensity (therms/ft²),Natural Gas Use (kBtu),Weather Normalized Site Natural Gas Use (therms),Water Intensity (All Water Sources) (gal/ft²),Latitude,Longitude,Community Board,Census Tract,log_Direct GHG Emissions (Metric Tons CO2e),log_Water Intensity (All Water Sources) (gal/ft²),Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Borough_Staten Island
6438,2652011,72532.0,1931,1,100,96.9,17.8,0.0,2023.3,22.9,22.85,40.81667,-73.91995899999999,1.0,65.0,5.245443876940969,3.128951117340214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10343,2606174,68780.0,1962,1,100,81.1,5.3,0.7,4268557.7,47707.7,3.21,40.660495000000004,-73.872512,5.0,1078.0,5.423627557513483,1.1662709371419244,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11376,3114860,57600.0,1940,1,100,76.7,3.0,0.7,4027300.2,42756.3,61.12,40.615558,-73.960228,14.0,768.0,5.435031189863859,4.112839144858265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11486,4028347,104000.0,1931,1,100,55.3,3.0,0.5,4952399.6,52732.2,47.11,40.604661,-73.952402,15.0,560.0,5.572154032177765,3.85248529271195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,5867507,91099.0,2013,1,85,89.7,,,5009415.0,,70.78,40.750494,-73.985473,5.0,84.0,5.583872177983643,4.259576474917317,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11430,2820214,94740.0,1932,1,100,81.3,3.2,0.7,6215800.4,65757.5,61.42,40.612901,-73.948099,15.0,642.0,5.8886009116487426,4.117735515012677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8410,4043234,79544.0,1931,1,100,67.8,2.7,0.6,5401940.4,58233.6,,40.85579,-73.868649,11.0,22401.0,5.659133722987319,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13428,5837688,50460.0,1920,1,100,77.3,2.1,,,,42.83,,,,,5.751301990624177,3.7572387916272794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,4947027,1050872.0,1925,1,95,60.8,8.6,0.0,569900.0,5699.0,52.02,40.764521,-73.980773,5.0,137.0,3.4111477125153233,3.9516282600205055,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,2975484,52800.0,1916,1,100,89.4,9.0,0.0,1603.0,18.0,14.91,40.745526,-73.989274,5.0,76.0,5.476463551931511,2.702032128776647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3647,1772081,311501.0,1971,1,90,118.3,14.6,,,,16.21,40.763308,-73.97792199999999,5.0,104.0,,2.785628335747585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12198,5846599,53696.0,2014,1,100,40.5,7.0,0.2,865400.0,10397.6,,,,,,3.828641396489095,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,2945698,758750.0,1973,1,100,19.7,5.5,,,,,40.704233,-73.946055,1.0,491.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8887,5060071,102523.0,2003,1,100,47.0,13.6,,,,,40.906898,-73.904273,8.0,323.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9853,5986412,111517.0,2013,1,95,45.1,6.1,0.2,3034599.9,30346.0,,40.701344,-73.94845600000001,1.0,507.0,5.091908014224992,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10764,3521941,136362.0,1927,1,100,79.8,5.1,0.7,9663599.4,104248.5,,40.651381,-73.97313,7.0,504.0,6.2408604695662575,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11409,3114773,70400.0,1942,1,100,83.3,2.2,0.8,5578499.7,59772.5,,40.611798,-73.953772,14.0,546.0,5.774240938304763,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151,4412063,64800.0,1939,1,100,99.9,5.5,0.9,4716085.5,50682.4,91.99,40.607154,-73.988029,11.0,428.0,5.523458920524919,4.521679875489066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,5050272,223712.0,1962,1,40,36.2,6.6,0.1,2952729.1,29527.3,,40.700594,-73.987734,2.0,13.0,5.083265985131163,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11899,2688617,82620.0,1929,1,100,50.7,,,4243704.1,,,40.575815999999996,-73.961026,13.0,36002.0,5.417876601605676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,3111749,144784.0,1910,1,100,115.5,20.0,0.5,5234473.8,52344.7,34.83,40.737716,-73.98055,6.0,64.0,5.627621113690637,3.5504790843779097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,4038855,114992.0,1929,1,100,82.8,5.8,,,,42.92,40.768584999999995,-73.98727099999999,4.0,139.0,6.325970566275652,3.759337917762498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,2683357,162260.0,1926,1,100,30.1,8.6,,,,19.26,40.754477,-73.991814,4.0,111.0,,2.9580304063699794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7890,4479652,111270.0,1931,1,100,102.4,2.7,0.0,332648.5,3326.5,,40.871881,-73.886143,7.0,413.0,6.633976111699347,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5989,2805329,57195.0,1920,1,100,84.1,3.8,0.7,4056049.1,40560.5,43.05,40.842052,-73.940189,12.0,253.0,5.372496764722288,3.7623622308737397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,4358171,142801.0,1925,1,100,147.4,9.3,0.0,2700.0,29.9,19.89,40.748847999999995,-73.993377,5.0,95.0,7.119150083261799,2.9902170928658807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14284,2795529,138240.0,1962,1,100,104.5,5.3,0.8,12070900.3,120709.0,110.6,,,,,6.531897515626631,4.7059200890882344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7060,2649707,138000.0,1941,1,100,12.1,3.4,0.0,12016.7,120.2,116.71,40.840864,-73.911364,4.0,225.0,-0.5108256237659907,4.759692225424263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12536,4040466,58020.0,1937,1,100,86.7,3.4,0.8,4472500.1,48434.6,48.31,,,,,5.47058858748849,3.8776385785663154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10538,4405289,98820.0,1962,1,100,166.4,4.2,1.6,15035191.1,158810.6,,40.655326,-73.951537,17.0,820.0,6.682860194629121,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3346,4401413,53370.0,1914,1,100,70.8,4.1,0.6,3349224.7,37535.2,31.75,40.78243,-73.97659399999999,7.0,165.0,5.18122159467179,3.457892725338701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,3539873,927591.0,1970,1,100,62.3,3.7,0.5,45630803.2,492935.7,43.67,40.737175,-73.978284,6.0,64.0,7.793050577153773,3.7766613674974696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8053,2737802,148000.0,1928,1,100,88.8,2.9,0.0,424827.3,4248.3,,40.879111,-73.87777,7.0,421.0,6.751802977208251,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,5027282,50200.0,1924,1,95,60.6,4.5,0.5,2255518.3,24922.9,53.84,40.84728,-73.921252,5.0,21501.0,4.785823685681349,3.9860166853364722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13972,2668945,319231.0,1962,3,100,68.7,6.5,0.5,15421500.0,170823.1,15.05,,,,,6.708206176521556,2.711377991194885,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12543,2798261,95000.0,1950,1,100,72.7,0.4,0.8,6758999.8,72766.3,100.32,,,,,5.883322388488279,4.608365076884611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,3115131,81000.0,1963,1,100,50.4,3.8,0.0,267827.3,2726.2,59.05,40.856047,-73.84392199999999,11.0,296.0,5.501666290534067,4.078384542643371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11970,4043978,185434.0,1986,1,100,69.6,3.9,0.6,10755799.5,113375.8,28.39,40.584647,-73.942756,15.0,608.0,6.347914465730417,3.34603697048488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8232,2808356,103000.0,1967,1,100,20.6,3.6,0.1,1265946.8,15858.2,1.62,40.833729,-73.84130400000001,9.0,96.0,4.207673247529104,0.4824261492442928,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10417,4366066,112518.0,1963,1,100,95.1,3.7,0.9,8876124.2,95894.0,61.83,40.654235,-73.948503,17.0,818.0,6.208791213100627,4.124388683570477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9493,4940469,92538.0,1939,1,100,75.8,3.5,0.7,6318000.1,68869.4,35.72,40.661812,-73.95937099999999,9.0,79801.0,5.815919974593051,3.575710756008298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,2689487,100800.0,1908,1,100,64.8,11.7,0.0,703.3,7.9,38.1,40.740136,-73.992021,5.0,54.0,5.206750173022546,3.6402142821326553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,4952396,319696.0,1955,1,100,75.6,5.4,0.0,394706.7,4003.4,26.38,40.755731,-73.961895,6.0,10601.0,7.214651570357722,3.2726061472891685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5543,4358096,157728.0,1963,1,90,108.5,6.5,0.1,825988.2,8484.9,,40.813660999999996,-73.941194,10.0,228.0,6.8914226243612395,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9788,2817281,187667.0,1958,1,100,78.5,4.4,0.6,10629150.8,115850.3,41.35,40.691989,-73.98056,2.0,31.0,6.471573198211912,3.7220724214697003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8172,2818660,66456.0,1931,1,100,94.8,4.7,0.8,6034876.4,64414.0,148.98,40.825023,-73.87737800000001,9.0,5001.0,5.7698822763607245,5.00381206874813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10765,2818726,67500.0,1941,1,100,85.1,3.6,0.7,4906699.8,49067.0,38.02,40.652377,-73.973339,7.0,504.0,5.562986664690745,3.6381123370602833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,3296567,204122.0,1899,1,100,70.4,17.9,0.1,1881439.6,18814.4,0.78,40.761139,-73.975316,5.0,104.0,4.604169685654508,-0.2484613592984996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14787,4952804,121750.0,1951,35,100,35.6,2.9,0.3,3058500.2,32690.8,,40.618875,-74.093701,1.0,39.0,5.090678001769792,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
518,2769818,303086.0,1898,1,100,55.9,8.3,0.1,3496687.5,34966.9,30.14,40.707234,-74.012137,1.0,13.0,6.330967899538387,3.4058531931983493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8661,2770544,66143.0,1998,1,100,99.1,8.9,0.8,4548299.9,51226.5,,40.809183000000004,-73.802082,10.0,118.0,5.48728346606066,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4920,3114580,451617.0,1985,1,100,37.9,9.5,0.0,607282.6,6072.8,30.48,40.783742,-73.949952,8.0,154.0,4.94021282979971,3.4170707308184456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12782,2669459,82788.0,1959,1,100,93.7,4.5,0.8,6052911.1,64762.7,,,,,,5.834810737062605,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14880,4551149,121176.0,1987,1,100,59.3,6.5,0.4,3351499.8,35384.1,47.24,40.611956,-74.06418199999999,1.0,6.0,5.181783550292085,3.8552409913291616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9625,3983773,122013.0,2013,1,100,147.3,2.4,1.3,17124009.3,165539.1,,40.679438,-73.938457,3.0,271.0,6.8128949979581765,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9567,3114780,134897.0,1939,1,100,65.7,3.3,0.6,8066299.7,88869.3,,40.662693,-73.934471,9.0,880.0,6.060057338573594,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,2734978,96058.0,1923,1,100,72.0,6.5,0.5,4711594.4,47115.9,41.39,40.789127,-73.97437099999999,7.0,175.0,5.522660198437729,3.7230393057606412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,3095203,70665.0,1946,1,100,34.5,6.6,0.1,852800.1,9102.6,,40.70706,-73.969151,1.0,547.0,3.8133070324889884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13081,4408035,145263.0,1940,1,100,73.3,3.0,0.7,9577958.9,107281.5,52.37,,,,,6.242028693998184,3.9583339082913964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,2694688,139405.0,1928,1,100,62.6,11.4,0.0,1915.2,22.6,14.97,40.752835,-73.96949000000001,6.0,90.0,5.648269764725942,2.706048198431537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5528,2809827,61819.0,1968,1,100,57.2,1.0,0.6,2838500.0,31308.0,32.15,40.808637,-73.96604,9.0,205.0,5.015954455573856,3.4704124506836282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11307,2661781,160750.0,1926,1,100,68.1,3.5,0.6,8868399.7,94932.0,34.92,40.605912,-73.96699699999999,15.0,418.0,6.154858094016418,3.5530597309714014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,4908355,400294.0,1907,1,40,26.4,7.6,,,,5.05,40.707808,-74.013053,1.0,13.0,,1.6193882432872684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8866,2738369,216720.0,1963,1,100,111.3,6.0,0.9,19919174.8,192795.0,52.96,40.887821,-73.91575,8.0,309.0,6.964135612418245,3.9695369116287527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12439,2669232,190230.0,1948,1,100,84.9,7.8,0.6,4497300.1,44973.0,66.56,,,,,5.476045054331764,4.198103796512953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9454,3072339,137286.0,1928,1,100,45.2,3.9,0.3,4354832.3,47414.1,,40.666344,-73.95201899999999,9.0,321.0,5.443715569237393,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4846,2669791,81837.0,1980,1,100,66.7,6.3,0.5,3373711.9,37093.5,64.74,40.780908000000004,-73.952478,8.0,14802.0,5.18850250054083,4.170379248498098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8077,2974844,71400.0,1959,1,100,58.4,3.6,0.1,365036.0,3835.7,76.86,40.874124,-73.875367,7.0,42901.0,5.530618855647012,4.3419855851366975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,5965017,217800.0,1960,2,90,94.9,4.3,0.3,5435715.1,54902.4,,40.836194,-73.865208,9.0,21601.0,7.0696189938736955,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,2387304,87793.0,1930,1,100,52.0,4.3,0.0,118445.5,1184.5,50.9,40.73761,-73.984213,6.0,68.0,5.533784667551078,3.929862923556477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14348,2988185,51000.0,2001,1,100,75.6,4.9,0.6,3437595.4,36635.4,51.52,,,,,5.207297968160868,3.9419700817960983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11027,2800574,152604.0,1955,1,100,51.8,2.9,0.4,6919499.8,74453.6,29.38,40.634834999999995,-74.037182,10.0,38.0,5.933040626970265,3.380314170745731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,2654628,272896.0,1986,1,100,87.7,12.1,0.1,1703493.6,17034.9,,40.716012,-74.01101700000001,1.0,21.0,5.950902935351859,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3069,2386549,625517.0,1964,1,100,103.9,5.9,0.7,41544135.8,395866.3,,40.77693,-73.97762900000001,7.0,157.0,7.918846970120751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
